cell_type,cell_id,model,seed,hof,decay_time_constant_after_stim,sag_amplitude,steady_state_voltage,steady_state_voltage_stimend,voltage_base,AHP1_depth_from_peak,AHP_depth,AHP_time_from_peak,AP1_peak,AP1_width,Spikecount,decay_time_constant_after_stim,depol_block,inv_first_ISI,mean_AP_amplitude,steady_state_voltage,steady_state_voltage_stimend,time_to_first_spike,voltage_base,slope,intercept
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_18.json,1.0,18.0,7.287460980418038,1.6679251886272226,-73.55883020082044,-80.90637641628236,-73.68856025002538,93.52127200900918,1.3059953353851768,2.8000000001629815,22.331963101778545,0.52987752670377,39.0,5.1638185081714765,1.0,95.23809523255166,84.67657347380333,-78.72025248274143,-66.40120379114042,8.100000029575313,-74.75530625976184,940.7336572213212,0.0554972851068152
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_19.json,1.0,19.0,7.8216745288359775,0.931633235070791,-73.6381485606207,-79.41376260150038,-73.68178491262589,88.4191048219849,-3.3552308316485764,1.6500000000960426,13.880494996822222,0.44165862560513613,40.0,8.38318629193544,1.0,178.57142856103434,71.1890239957601,-75.97417386669446,-68.3447486574346,13.900000029912917,-73.68190668267239,873.3098122758585,0.06036906924662613
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_2.json,1.0,2.0,7.691587730879631,1.8989506543110508,-74.79150140809394,-81.95000983555961,-74.93676426459058,79.06771978298913,7.400490597403802,3.90000000022701,15.073359802078958,0.49596884511873274,45.0,3.4360111203533457,1.0,131.57894736076216,70.8144078418149,-79.71847942637962,-62.3606327703118,13.600000029895455,-75.013835776949,1131.9920549348515,0.06946917701927345
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_3.json,1.0,3.0,8.91662143381905,0.6625006560693407,-70.77661737602793,-76.5018328770619,-70.77167677188379,60.33612010262993,14.082581838216484,4.700000000273576,3.6393071694067296,0.552076770143221,31.0,5.189014026777737,1.0,136.98630136188936,43.20060818501907,-73.6041498072599,-55.3991279603593,13.00000002986053,-70.77939477143968,546.5365022910249,0.05262668657760998
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_4.json,1.0,4.0,5.691170649286151,1.3400875607991765,-71.10521615754803,-77.25197597566877,-71.18605773221273,70.10633912729759,6.288853725990748,4.5000000002619345,9.304514493954308,0.46981964958183603,46.0,2.6245862722899154,1.0,147.0588235208518,62.18383262087058,-74.56601841557111,-60.73124151526979,9.200000029639341,-71.19262230550814,1140.868988444716,0.06518590021950221
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_5.json,1.0,5.0,8.70464602275995,0.6907397216516244,-70.39134502813042,-76.36953264211208,-70.38982569080012,62.37080117750597,11.831712380141614,4.5000000002619345,5.615356299917844,0.5187089311911283,38.0,3.3954298454233,1.0,144.92753622344816,44.95483144100386,-73.55251482396656,-52.448324776140375,10.800000029732473,-70.398329663874,613.839129225542,0.0437577037349898
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_6.json,1.0,6.0,4.686389978492596,1.4515671828053343,-73.72598053390419,-80.08161611541543,-73.83511220118851,91.39797978485228,5.553836748439181,4.000000000232831,27.796325613341875,0.5462770364239447,39.0,10.793868194216099,1.0,178.57142856103434,88.21769252443129,-77.57487702995988,-63.785361386056444,7.500000029540388,-73.8724305639394,817.1503703529428,0.05500208795575641
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_7.json,1.0,7.0,9.817609283208858,1.1477050998832539,-72.614681011623,-78.08767534076574,-72.67552514835558,78.03507954838352,7.945723246925773,3.500000000203727,14.55750633744986,0.5909067197227409,38.0,6.642666597729476,1.0,140.84507041433696,67.87209731726264,-72.78658569136859,-63.42853588950638,16.80000003008172,-72.67538712134626,685.2203028141363,0.04274371932773523
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_8.json,1.0,8.0,10.145927104347418,0.5935478620832697,-69.2570521021799,-75.24601197060095,-69.2379367734701,60.20677729359951,13.491616028215788,5.650000000328873,2.3657098037244704,0.5980488703001379,40.0,6.817585970842294,1.0,124.99999999272404,48.99255956996022,-72.68255364063208,-58.80473998752132,20.70000003030873,-72.54956090616176,610.2826599061748,0.0483346819150573
PVALB,643397120,PVALB__643397120_stage_1_seed_1_hof_9.json,1.0,9.0,9.035566984196844,1.412390342541272,-73.07291650102313,-79.7690374103021,-73.14146825089021,82.0260991053183,-0.2762700520643122,2.1500000001251465,9.08802637604287,0.5317003298246883,28.0,3.976128090267214,1.0,129.87012986257042,65.84713089759259,-75.71549845436219,-67.49980783878267,14.600000029953662,-74.04094051127265,799.1186710445965,0.06329309459557625
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_0.json,2.0,0.0,5.922785596166744,1.6727157742359253,-72.66678905275234,-78.27979887756483,-72.80682977857435,78.25403885136808,3.3666373671685506,3.000000000174623,10.111652745304546,0.471531347616954,43.0,2.7784427839980674,1.0,112.35955055525757,70.14315638511542,-75.96985830438783,-63.78120959377492,12.200000029813964,-73.52486863509715,933.3800168205892,0.058400713107607354
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_1.json,2.0,1.0,8.455282168134822,0.8966023064732411,-71.00390518904939,-77.39543280078956,-71.02727873567034,64.4776979110697,6.998189740683323,3.3000000001920853,1.2635834525451157,0.49014141557178664,48.0,2.312202541284028,1.0,121.95121950509663,51.26659342056965,-75.96616448461587,-59.223835879938434,13.200000029872172,-71.02929475518934,808.3529146006957,0.06238407819462638
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_10.json,2.0,10.0,3.8823313370919466,1.7091904259622055,-73.53576879604098,-79.30441634292747,-73.6736688703601,83.11134155842205,5.547659504955924,4.000000000232831,19.21103993986796,0.39905669065143246,42.0,9.379630069806645,1.0,144.92753622344816,76.44862152801369,-76.84467627036865,-63.42020683024782,9.700000029668445,-74.00878882453637,1006.8043652528725,0.06569499451111079
