cell_name,spec_id,cell_type,seed_no,hof_no,Ra_all,cm_basal,cm_somatic,decay_CaDynamics_somatic,e_pas_all,g_pas_all,gamma_CaDynamics_somatic,gbar_Ca_HVA_somatic,gbar_Ca_LVA_somatic,gbar_Ih_basal,gbar_Ih_somatic,gbar_Im_basal,gbar_K_Pst_somatic,gbar_K_Tst_somatic,gbar_Kv3_1_basal,gbar_Kv3_1_somatic,gbar_NaTs2_t_basal,gbar_NaTs2_t_somatic,gbar_Nap_Et2_somatic,gbar_SK_somatic
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,2,54.0118474835856,3.8906139400985,7.14323473044034,34.8343697303618,-63.5267867400548,2.05418674546331e-05,0.00375092449912218,8.81844827132772e-05,0.000465535840731291,0.00139325005098738,0.00396118339795897,0.000336593096711801,0.00242113081717091,0.460280443153945,6.69951161485474e-06,0.388758881592051,0.0912191152226302,6.52745776668235,0.000298669774209502,0.0214414144928394
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,3,53.6237174678043,3.76425102881411,8.34930705801341,23.4199549643733,-67.7162369647488,1.88569086601822e-05,0.00055471268360347,1.26404105776513e-05,5.5860493065209e-05,0.00379142512307129,0.00324673244754799,0.000342595952710197,0.0261656108547824,0.441800235225731,6.90397406125474e-06,0.388758881592051,0.0837171318554369,6.04606280157775,0.000222703049087558,0.000630503891466128
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,4,78.7289617316854,3.797902105058,8.94266808135622,162.180163256097,-61.1811581922762,1.83123040098608e-05,0.00325858730236558,1.97741394632233e-05,0.00323185643318837,0.00294017937614044,0.00256696278124637,0.000404800568095259,0.0108304850639378,0.778972973908214,0.000223365275942466,0.67383487711933,0.0828086922637185,3.0044615149334,0.00259072476017127,0.0371619338817956
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,5,105.96868661126,3.01471366343492,0.908837158867523,194.814169931788,-63.4093608098352,3.69530749197049e-05,0.00108257866059236,0.000171075479484564,0.00192422447942689,0.000605143338395117,0.00154857454369808,0.000236539053599431,0.00342374277232996,0.651861631973353,1.30746498628042e-05,0.278776658256252,0.088415873464576,5.77287303994274,0.000406373780213504,0.040836823203962
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,6,82.0459161388814,3.66363314414109,2.01177805504527,107.158046560537,-62.6674594735962,2.07482987917356e-05,0.000450912321848992,0.000960270245417785,0.00125168684053512,0.00271010910488431,0.002465215484642,0.000219075828254254,0.00897886804658157,0.999761407047826,0.000836668594327118,0.634840101488293,0.0943709898119308,3.81029363877653,0.00152614989054943,0.0284141676530734
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,7,68.9502677473378,3.12949625420349,2.65286169000182,266.452451258744,-60.308356287515,9.14911147157532e-06,0.000862318496159449,0.000843628975032603,0.00330941397656796,0.00143268986526779,0.00398637167536457,0.000196161888654969,0.0233165146462131,0.928317649796947,0.00252361850094166,0.44394143440241,0.0541216652859549,4.71051948086245,0.000143810343217486,0.00159350912889678
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,8,61.5177805306404,4.03978487801852,9.16247291466891,42.6907921668611,-64.7031140806361,2.94049202534392e-05,0.00199691238576395,0.000171983913982892,0.00146756245977068,0.00332237376344646,0.00140472846485647,0.000191383696252139,0.124183985849893,0.479072322532153,0.000737031252711552,0.309624032337776,0.0822903874032851,5.53555724243147,0.000504597377400188,0.0487115393172663
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,9,53.3798315120284,3.75591437343091,1.90320622751605,116.182895609055,-68.1926249675771,2.01549130554744e-05,0.00527638066996325,0.000109640773127652,0.00414714155659267,0.00383285931601026,0.00366107465668602,0.00033710588717853,0.0261656108547824,0.446860829825684,0.00196143939062527,0.388758881592051,0.0912191152226302,6.05259578088046,0.000439934675837692,0.0051133300973332
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,10,89.0824408575276,3.39801379688948,7.25022103246061,116.132710575652,-62.2478652876535,2.22799680348466e-05,0.000125440131029215,0.000533220759999425,0.00282020941156164,0.000635208202907299,0.00326310921928973,0.000243548908548503,0.0802639812374501,0.522483643200016,0.000112766900660738,0.297040271887575,0.0899975194938511,4.59386363940035,1.04316402626057e-05,0.0197623632297208
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,11,58.2789796730862,3.37039596755725,7.35793792937002,125.187721968685,-74.8205939354459,1.49399321246968e-05,2.60022063616739e-05,0.000864845174215737,0.000504256077047277,0.00362624281732851,0.00095407673556542,0.000210294648109134,0.0251229374537199,0.319276776218425,0.000324282153242784,0.388758881592051,0.0728854311210679,4.93124013885428,0.000542165733037651,0.0326262784564986
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,12,68.4242116418588,4.6321082943316,8.07183694010376,944.908994554293,-60.0951427778797,1.15291452148564e-05,6.00670239872191e-05,0.000643906515139671,3.28355545879582e-05,0.00140992947420221,0.00395615719654472,0.000844066852729036,0.0270953436845316,0.00558402448662243,2.95561393756316e-05,0.961811316226696,0.0753466424818868,2.36687320609287,0.01394380260367,0.0658360120252739
ITL35__653808728_seed_1_Outputs,653808728,ITL35,1,13,69.0747890569757,4.61664002520557,2.2446384171139,216.996999353142,-63.7781261791751,9.77388574909017e-06,0.000231960746213578,0.000763252813876145,0.000741711378282221,0.00196332186891338,0.00387479506590872,0.000263809158659203,0.048865290522622,0.940130151232601,0.000221794180721422,0.375599483238451,0.0887788220090353,4.64818031225183,5.344474240745e-05,0.0266633724686881
