cell_name,spec_id,cell_type,seed_no,hof_no,AHP1_depth_from_peak,AHP_depth,AHP_time_from_peak,AP1_peak,AP1_width,Spikecount,decay_time_constant_after_stim,depol_block,inv_first_ISI,mean_AP_amplitude,sag_amplitude,steady_state_voltage,steady_state_voltage_stimend,time_to_first_spike,voltage_base
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,11,91.6077675684503,11.7089986082119,3.90000000000052,36.7170247107515,0.820970398949116,1.8,24.8711604960647,1,30.5224641165295,79.897367079373,0.600441487471116,-63.2870798243595,-59.1848071507711,119.700000000095,-67.1727245990177
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,12,92.0824328737271,8.62220721065881,3.71499999999989,37.4102104609707,0.830734497166463,1.8,19.9226308962157,1,12.8588943061586,80.6425963953173,0.393577049169863,-59.9648723324233,-56.3540632334192,85.4500000000873,-63.375743940224
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,13,95.0427948768231,7.61811441776573,3.19166666666709,37.3442301284607,0.829498971994931,1.8,21.6526658729094,1,16.7858928736266,79.5705710355287,0.505678739516043,-61.5981675333383,-56.9594645388577,69.5750000000837,-65.3937078014445
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,14,96.2865331631482,-1.30665427110997,2.13333333333316,32.6420350784023,0.737137168869742,2,10.5679334368552,1,25.4549906716945,75.0543305752878,0.712336995927842,-59.3756272470452,-55.962598451445,57.925000000081,-62.5777952880756
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,15,95.8807918713366,-2.35885149570759,2.03749999999977,31.0945871451253,0.731321417124704,2.8,10.1307707492048,1,28.2796240093069,72.9171895211262,0.692973830418268,-59.2969262337677,-55.8222023787731,59.8750000000815,-62.5253451052005
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,16,95.2676633527996,8.43467073807869,3.7145833333325,40.4322047688624,0.848639673936701,2.4,16.071392521442,1,16.8923775023074,84.1962461720959,0.430686535307686,-60.595035733159,-57.3683989397904,79.800000000086,-63.3841147086539
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,17,95.3833231507497,0.512431035180043,2.07500000000027,30.6890854133296,0.730868780871265,1.6,13.0791434996713,1,49.6999215304159,73.7473583970435,0.966691202988144,-62.197240027419,-58.1492858499903,87.0500000000877,-65.9151689456361
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,18,95.7785138662867,-3.07107779377316,2.22291666666617,32.2182811204807,0.763235111452714,2.4,17.0094612885017,1,35.1974973984506,74.3897072719791,0.256115499953786,-58.209363636345,-55.3578672130343,69.4000000000837,-60.9515101373665
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,19,91.6866015765565,8.68674577797612,3.08750000000048,35.2106153750872,0.800622100024583,1.8,27.314199793738,1,38.4638840080259,78.1641497029751,0.387981808303763,-61.472492604673,-57.3858527754854,190.775000000111,-65.3186794258579
ITL23__768885440_seed_1_Outputs,768885440,ITL23,1,20,85.7152397820939,9.88022504869181,3.00833333333372,32.3082594294249,0.750728166086441,1.6,19.2836650249876,1,35.9780047132675,74.6109022198897,0.455145367827285,-61.1907593850352,-57.9903950661108,78.9000000000858,-63.7223465210339
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,1,80.7276846387792,9.51149297508888,4.10268979386448,24.109996718087,0.895706159659338,8.4,19.4615034573007,1,12.684019751587,64.1092870553638,0.971849455332617,-60.2710889608492,-55.5834851442848,85.9500000000874,-64.8946012138829
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,2,81.1746736195212,11.336661137176,3.81813725490022,25.8170014033784,0.858164793186931,8.4,20.8832381116036,1,12.0568459983154,65.9670776613122,1.04595869921619,-60.3447419332451,-55.3485137086845,88.375000000088,-65.3357446195161
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,3,84.0091622848019,12.1193682084802,3.6594551282037,29.1473990744224,0.841687809943719,8.4,21.4220298780674,1,14.8199511157324,70.4734873414081,1.09576996286998,-60.7229858477166,-55.4683404307316,65.7750000000828,-65.8666720089444
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,4,80.2977664206132,6.58787326432141,2.70086805555439,20.8441377296807,0.81801988719496,8.2,17.9836447841381,1,13.0127762608693,60.5672221604328,1.4915136256889,-60.4566030387331,-55.6909038348243,89.7000000000883,-65.1462332094
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,5,86.3145181686702,12.0536497928512,3.74449786324632,30.8305524692277,0.824492592026076,8.2,18.430172738775,1,10.6021676328526,72.6029527011817,1.07839349637571,-61.2104436425928,-56.7290963840502,85.5250000000873,-65.676449577475
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,6,88.907554065588,8.67679107819235,4.35598290598121,32.0238915069146,0.880161442585763,8.4,17.43379030433,1,14.3042228039536,73.3205616936915,1.09056721759873,-60.5667781424091,-56.1311553174017,61.1000000000818,-64.857186319499
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,7,82.4352131435201,9.71138360014196,3.18760504201531,26.2934595658158,0.862301505860521,8.6,19.9272756054577,1,10.8520904879793,66.3715901369358,0.846153916093442,-60.1150797953407,-55.2657373255524,100.000000000091,-64.9616555600969
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,8,86.39079984092,7.61484570478578,2.65708333333216,28.3545902282515,0.804250223178404,7.8,18.7819601218781,1,14.7398344899741,69.6845470007032,0.936966152838622,-60.4304324440461,-55.5388929044181,82.6250000000867,-65.2545252325658
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,9,82.7411035333153,9.05169319056928,3.89550025138083,24.9496278442208,0.877144271624022,8.4,18.8753244939512,1,9.56174960800837,66.5619238372421,1.03844282813604,-60.1988887193981,-55.4245700694173,113.175000000094,-64.8713386612519
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,10,87.8717481915576,8.00484332713362,3.3842414529899,28.9794005079842,0.858274334198004,8.2,19.1899703492145,1,10.8679440744105,70.6623894847429,1.21116487835026,-60.9817773944837,-55.9444767977029,75.325000000085,-65.9494523782884
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,11,89.7865776332061,4.93336657454396,3.91695261437762,28.7887369913103,0.920376897879953,8.6,17.6851362565148,1,12.7132212493678,70.1425263837435,0.719215397591242,-60.5858616941292,-56.3272971830549,62.8250000000822,-64.6331982111748
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,12,88.9373521867365,10.8093024907191,3.58186431623776,32.509100301607,0.827145201606239,8.4,17.6729214494196,1,11.5292638189615,73.7366736284486,0.977866929840914,-60.8144155547499,-56.1432655105697,67.7250000000833,-65.4008883414907
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,13,90.510629910867,11.704939364315,4.77275641025509,33.6670007294355,0.847073772979546,8.2,19.4018633702323,1,10.1849767347487,74.9771502211293,1.19942985956393,-61.44340805022,-57.0463093077688,72.1250000000843,-65.8119096307873
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,14,85.1269911644547,10.9819740664866,3.33373949579685,29.3240796232021,0.837107255658353,9.4,20.1371619819925,1,13.8208866849072,70.5162306121937,1.15489938929063,-60.1667129118637,-54.7611486936065,66.9500000000831,-65.5060471474593
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,15,84.0288669466197,12.3998208985392,3.71395299145167,28.9425746749277,0.824734671076421,8.2,19.2003536499988,1,13.1591808582177,70.0780255128151,0.967986150810475,-61.2388391349904,-56.1537476810957,65.4500000000828,-66.1661224466237
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,16,93.4166111279148,7.54466842353291,3.67198183760542,33.0167888146287,0.884920776738711,8.4,20.7607539466932,1,13.0376190516759,74.874619230547,1.05474084259028,-61.8021147587425,-56.8596463203803,66.9250000000831,-66.6233514439552
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,17,85.8476297972892,11.6463692995079,3.1800315126037,30.8207391838757,0.805417174520384,9,19.8872768615794,1,10.6437934982961,72.6735729512809,0.926127571088529,-60.443034413324,-55.356491995651,69.6000000000837,-65.5108663895298
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,18,90.1148346311447,12.4822145352535,4.1952777777764,33.8630761278225,0.823580808985237,7.8,19.0772247085158,1,10.0933573980112,75.6961150968238,0.996868682403573,-61.070968844832,-56.5442152289462,73.6000000000846,-65.549598653955
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,19,92.7530251501632,10.4714007235344,4.14404761904574,36.7982729679488,0.8637694673769,9,18.459621843976,1,16.16050122271,79.0151672690874,1.61601662864507,-61.7899726038631,-56.9218394043953,67.8250000000833,-66.6253323295229
ITL23__769228370_seed_1_Outputs,769228370,ITL23,1,20,85.2102387189055,12.4796561150717,3.53558226495575,31.439929971568,0.810242163806856,8.8,17.3025886177658,1,11.7829948512603,72.4985389097424,1.01125085354802,-60.1501247325209,-55.0271929248054,55.1500000000804,-65.0840373750903
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,1,82.0382120557199,14.1477228566444,4.76250000000073,33.1985927173298,0.785339696905283,2,19.2782135239533,1,88.6544991510834,75.4884288607453,0.073031343413291,-60.6851025114756,-56.2976265733225,90.5000000000884,-64.7485132978746
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,2,97.7233789223177,-2.37896662113725,2.3000000000003,34.3852441039257,0.776200476500564,1.8,14.4855214031414,1,87.1820059161492,81.0898331743625,0.179429346552311,-59.6519187802541,-55.5930841506109,126.325000000097,-63.6286408461788
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,3,88.5684232004221,10.7099264775621,3.43750000000078,34.5724340851131,0.818331527257393,2.2,17.5787563097091,1,86.9729663662732,78.7791471265608,0.312445008872473,-62.3218621843075,-58.4655690345873,143.900000000101,-65.8381180448542
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,4,103.429837902755,2.34753366929784,2.60625000000022,42.6229745833113,0.820923802960876,2,15.415406946758,1,79.9906608428359,87.8567272281616,0.363912186795403,-61.9436888250251,-57.8496328630992,77.6250000000855,-65.7198707817925
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,5,76.7113930702563,3.32110810728392,2.27916666666697,19.6620391103836,0.746765164463062,1.8,14.0260463355003,1,81.5834622118916,62.2697293923328,0.173573511621257,-58.5020756583023,-54.7526466748946,86.8500000000876,-62.0383644630243
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,6,85.9088355570005,9.8196161929271,3.20000000000073,32.1333626838025,0.789551787365385,1.6,20.9077356738947,1,92.6293587212917,76.1715479795261,0.0802058840898781,-61.9697867968279,-57.6623046867616,106.950000000092,-65.7182587784774
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,7,90.0500435156526,1.74013536425717,2.58333333333368,31.8470613479357,0.75730721836728,1.8,11.0003088397354,1,86.8258324403088,76.0709535539999,0.215380872283177,-60.2313845666512,-56.3777982933127,70.750000000084,-63.830440421095
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,8,78.963080541359,11.7588128456327,3.22916666666663,27.9844356314909,0.774849549025963,2.8,21.8204700203989,1,91.0239024696649,70.2179320014381,0.236997208911689,-59.5013345313481,-55.2290450933713,130.875000000098,-63.7087803739144
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,9,66.2311551691983,10.5233769874699,3.35000000000076,15.8562626520402,0.882047970444371,1.6,14.9330317176483,1,95.6695257303281,58.208900884328,0.0670458160350762,-60.2224337034923,-56.6003060698374,92.3250000000889,-63.0947423711757
