spec_id,cell_name,patched_cell_container,nwb_id,Cortical_layer,broad_class_label,cell_type,Transcriptomic_type,x00_custom_extra_current_mean,x00_custom_extra_current_std,x00_custom_extra_stim_end,x00_custom_extra_stim_start,AHP1_depth_from_peak,AHP2_depth_from_peak,AHP_depth,AHP_depth_abs,AHP_depth_abs_slow,AHP_depth_diff,AHP_depth_from_peak,AHP_slow_time,AHP_time_from_peak,AP1_amp,AP1_begin_voltage,AP1_begin_width,AP1_peak,AP1_width,AP2_AP1_begin_width_diff,AP2_AP1_diff,AP2_AP1_peak_diff,AP2_amp,AP2_begin_voltage,AP2_begin_width,AP2_peak,AP2_width,AP_amplitude,AP_amplitude_change,AP_amplitude_diff,AP_amplitude_from_voltagebase,AP_begin_indices,AP_begin_time,AP_begin_voltage,AP_begin_width,AP_duration,AP_duration_change,AP_duration_half_width,AP_duration_half_width_change,AP_end_indices,AP_fall_indices,AP_fall_rate,AP_fall_rate_change,AP_fall_time,AP_height,AP_peak_downstroke,AP_peak_upstroke,AP_phaseslope,AP_phaseslope_AIS,AP_rise_indices,AP_rise_rate,AP_rise_rate_change,AP_rise_time,AP_width,AP_width_between_threshold,APlast_amp,APlast_width,BAC_maximum_voltage,BAC_width,BPAPAmplitudeLoc1,BPAPAmplitudeLoc2,BPAPHeightLoc1,BPAPHeightLoc2,BPAPatt2,BPAPatt3,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E21,E22,E23,E24,E25,E26,E27,E3,E39,E39_cod,E4,E40,E5,E6,E7,E8,E9,ISI_CV,ISI_log_slope,ISI_log_slope_skip,ISI_semilog_slope,ISI_values,ISIs,Spikecount,Spikecount_stimint,adaptation_index,adaptation_index2,all_ISI_values,amp_drop_first_last,amp_drop_first_second,amp_drop_second_last,burst_ISI_indices,burst_mean_freq,burst_number,check_AISInitiation,current,current_base,decay_time_constant_after_stim,depol_block,depol_block_bool,depolarized_base,doublet_ISI,fast_AHP,fast_AHP_change,initburst_sahp,initburst_sahp_ssse,initburst_sahp_vb,interburst_voltage,inv_fifth_ISI,inv_first_ISI,inv_fourth_ISI,inv_last_ISI,inv_second_ISI,inv_third_ISI,inv_time_to_first_spike,irregularity_index,is_not_stuck,max_amp_difference,maximum_voltage,maximum_voltage_from_voltagebase,mean_AP_amplitude,mean_frequency,min_AHP_indices,min_AHP_values,min_between_peaks_indices,min_between_peaks_values,min_voltage_between_spikes,minimum_voltage,number_initial_spikes,ohmic_input_resistance,ohmic_input_resistance_vb_ssse,peak_indices,peak_time,peak_voltage,sag_amplitude,sag_ratio1,sag_ratio2,sag_time_constant,single_burst_ratio,spike_half_width,spike_width2,steady_state_hyper,steady_state_voltage,steady_state_voltage_stimend,time,time_constant,time_to_first_spike,time_to_last_spike,time_to_second_spike,trace_check,voltage,voltage_after_stim,voltage_base,voltage_deflection,voltage_deflection_begin,voltage_deflection_vb_ssse
767425258,H18.03.318.11.09.01.05,,767425211,4,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,68.3333333333333,0,1599.97998046875,600,31.1889950151802,32.0354715621398,40.3077257903523,-29.4015491339772,-23.8624840205827,0.16874283725366,31.1889950151802,0.690919199406968,2.97500000000068,31.4050482984746,-29.6176024172716,3.1000000000007,1.78744588120295,1.09582509343364,2.63333333333393,1.47904640498234,4.52510451977479,30.1670083837654,-25.3273611534399,5.90000000000134,4.83964723032543,3.25153951822454,31.4050482984746,0.0651575207883019,1.47904640498234,71.4967208055324,4590.25,659.064993286221,-29.6176024172716,3.1000000000007,1.40000000000032,2.48452380952381,0.750000000000171,2.96666666666667,4604.25,4600.25,-14.7614018067222,0.248356776521462,0.725000000000165,1.78744588120295,-30.7570841286908,81.0068361697229,NaN,NaN,4592.75,46.1832517918792,-0.426620681279679,0.675000000000153,1.72500000000039,1.72500000000039,32.7297282831528,1.45404266919758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.522965715151935,1.80982784659576,1.63936816356589,0.862212234662654,11.8500000000027,7.9000000000018,4.5,4.5,0.244934114923929,0.266951922762812,7.9000000000018,-3.70423612843891,-4.52510451977479,1.23130258700382,NaN,13.2366103939148,1,NaN,NaN,0,16.0824054200212,1,0,-19.7115066122492,7.9000000000018,-1.00885209916438,-2.96611153756387,-36.7583300150498,-2.55032938755962,33.153929041056,NaN,2.92911540714638,66.5022179511892,3.39684918265646,23.3050292025979,29.2809488509941,3.45973500574478,13.5982764376597,69.2009803920919,1,1.39365907131474,-14.4979129917931,55.2929556896378,32.6315517415214,15.882754004382,4626.75,-29.4015491339772,7146.25,-38.3656041833364,-27.3645820633348,-72.1729073490248,1.5,NaN,NaN,4597,659.739993286221,1.78744588120295,0.626116326329452,0.0438590041061963,72.6905515059306,221.362053817434,0.10083468061518,1.09582509343364,3.09550606045749,-46.3585755543362,-69.613954729388,-46.1968918639642,NaN,33.0119704408022,59.7399932862214,331.726662190695,57.2733266195542,0,NaN,-69.774229297747,-69.7908686814309,23.4734054976044,25.6915334048695,23.5939768174667
832526715,H19.03.305.11.08.01.03,,832526687,4,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,50,0,1599.97998046875,600,92.3090083392149,85.5797773723505,24.2710704991961,-47.8562457596287,-43.414590192507,1.95468118117394,92.3090083392149,0.314312413792737,1.7750000000004,83.4856881951242,-39.032925615538,1.57500000000036,44.4527625795862,0.79790529463624,0.500000000000114,-7.79032407817393,-4.77454978569045,75.6953641169503,-36.0171513230545,2.07500000000047,39.6782127938957,1.11400596056674,83.4856881951242,-0.0930841465623072,-7.79032407817393,116.580078838411,4558.25,655.864993286221,-39.032925615538,1.57500000000036,1.87500000000043,0.280701754385965,0.750000000000171,0.370535714285714,4577,4568.25,-66.1949054925374,-0.316076762156198,1.37500000000031,44.4527625795862,-99.5555504344208,266.265765286109,NaN,NaN,4560.75,166.97137639021,-0.204142019085766,0.500000000000114,1.10000000000025,1.10000000000025,81.430854520124,0.991325863267097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.244021120419236,0.460870244147967,0.0097292787524742,0.0947122253861975,59.0666666666801,10.8250000000025,6.16666666666667,6.16666666666667,0.054910942294023,0.0709041501891433,10.8250000000025,-0.576509189681909,4.77454978569045,-7.13474530049648,NaN,12.8072288462043,1,NaN,NaN,0,21.7676518158746,1,0,-42.7685361653939,10.8250000000025,8.82332014409071,0.11487247711061,-46.2833493388992,0.73972012553047,25.9345103989809,NaN,5.28457536109532,87.1254608372363,4.7948861401701,11.6465545723188,31.4312413792665,5.94300160740183,14.2574611046081,15.7688888889032,1,4.77454978569045,9.77494950860037,81.7206566122312,81.6823653348671,13.3075574631615,4581,-47.8562457596287,4581,-47.8562457596287,-47.8562457596287,-75.6541595494039,1.66666666666667,NaN,NaN,4563.25,656.364993286221,44.4527625795862,1.35707219736072,0.0617738210776193,-158.054407502789,126.970792066628,0.323306501885434,0.79790529463624,0.944290585501477,-57.8239567354077,-72.5412246276964,-57.4504165424105,NaN,-105.663711836392,56.3649932862207,489.459995523958,67.1899932862231,0,NaN,-72.5866303937897,-71.9457071036308,14.1724826305771,18.0034926904193,14.4952905612203
839971090,H19.06.351.11.10.01.02,,839970979,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,36.6666666666667,0,1599.97998046875,600,72.2861228689746,69.8264266393719,21.310320959925,-50.1031127093011,-46.6228819226367,2.70311713938835,72.2861228689746,0.530559342058782,1.67500000000038,64.8769267924581,-42.6939166327847,1.55000000000035,22.1830101596735,0.813853045313242,0.475000000000108,-0.744189535240649,0.243420909785679,64.1327372572175,-41.7063061877583,2.02500000000046,22.4264310694591,1.04578906811929,64.8769267924581,-0.0114096704905113,-0.744189535240649,93.5964438288996,4612,661.239993286222,-42.6939166327847,1.55000000000035,1.7750000000004,0.211601307189542,0.750000000000171,0.339285714285714,4629.75,4622,-57.437304542099,-0.261474823646671,1.22500000000028,22.1830101596735,-96.6349982533216,215.866504037019,NaN,NaN,4614.5,118.768356810179,-0.0443010443373282,0.550000000000125,0.900000000000205,0.900000000000205,67.6057909126455,0.940974025369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36617995781435,0.722067648208984,-0.107582894239285,0.120418213023798,221.199999999929,7.57500000000172,6,6,0.0661947850918838,0.0745797760191815,7.57500000000172,-2.92635507313501,-0.243420909785679,-3.57724555113244,2,305.483743616458,1.5,NaN,NaN,0,20.8636526208619,1,0,-46.2074004013989,7.57500000000172,7.40919607651647,-0.301563710616923,-52.976562488738,-2.60777609042866,18.4368711804881,NaN,4.79645550068036,103.338085383206,3.93082273772148,20.9706931778634,46.7612936426864,14.8385565052198,14.0338146880832,13.9855263157836,1,-0.193586971646807,-3.36351903951866,67.5584501700481,66.6137910615387,14.2150443824376,4634.25,-50.1031127093011,4634.25,-50.1031127093011,-50.1031127093011,-75.564592352519,1.66666666666667,NaN,NaN,4617.5,661.789993286222,22.1830101596735,1.28390519505011,0.0461252222819008,174.445284818475,194.295252919263,0.0952837603161753,0.813853045313242,0.951898618101012,-58.5357897246093,-71.1174706259634,-59.0545147991498,NaN,16.5032102584628,61.7899932862219,452.626662190654,69.3649932862236,0,NaN,-71.1569006857533,-70.9219692095668,12.4310360042276,13.6661841200656,11.867454410417
840047288,H19.06.351.11.10.01.07,,840047258,4,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,53.3333333333333,0,1599.97998046875,600,96.3521860002046,92.1043864062425,21.1330452628731,-47.7234264168905,-48.6270761819817,1.0687282615501,96.3521860002046,0.184477667222919,1.85000000000042,87.8274237761034,-39.1986641927893,1.55000000000035,48.6287595833141,0.763617959924443,0.600000000000136,-4.48169876844664,-2.57126238874387,82.7338340071984,-37.7211217372194,2.10000000000048,45.012712269979,1.09415311206293,87.8274237761034,-0.0513141729930622,-4.48169876844664,117.485231263078,4623,662.339993286222,-39.1986641927893,1.55000000000035,1.85000000000042,0.314814814814815,0.700000000000159,0.380952380952381,4641.5,4632.25,-66.6734439870549,-0.315159916551773,1.42500000000032,48.6287595833141,-104.087124617303,333.064833572471,NaN,NaN,4625.25,208.360672343026,-0.180449068432607,0.425000000000097,1.05000000000024,1.05000000000024,88.4575790998487,0.859212012246115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.108652229973558,0.0625382965024498,-0.0161484210120285,0.00172328622430227,125.500000000029,9.5333333333355,5.16666666666667,5.16666666666667,0.00679923021495094,0.00679923021495094,9.5333333333355,-0.476377730773715,2.57126238874387,-3.04764011951758,NaN,11.327126372596,1,NaN,NaN,0,20.7249232625445,1,0,-43.2681584126144,9.5333333333355,8.52884428089145,0.122900271311071,-48.6270761819817,-1.31905011420859,20.4311891698795,NaN,4.50646355087329,57.7986416121434,4.78239099390346,4.53234660456045,9.0054863849174,4.02597552226816,13.1060434173634,9.31388888888274,1,2.60214018354945,13.0001238624425,81.8086531849408,88.1772187949326,10.3193563168542,4645.75,-47.7234264168905,7081,-53.8406139168905,-48.1604023978136,-72.2052062333019,1.16666666666667,NaN,NaN,4627.25,662.764993286222,48.6287595833141,1.94948730895885,0.0961642185042546,173.632309836579,142.140769476178,0.821581106641116,0.763617959924443,0.921245277938093,-56.1431259342668,-69.0668269405413,-56.2618760018942,NaN,31.7522489734488,62.7649932862221,484.943328857293,55.4733266195538,0,NaN,-69.0872965099985,-68.8085293224982,12.6973563718611,14.3461679956886,12.5466533206041
852955642,H19.03.308.11.15.01.02,,852955223,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,66.6666666666667,0,1599.97998046875,600,87.0219093826579,83.5330022526092,23.315869520101,-47.8203248855,-43.7624950446387,2.35628407663423,87.0219093826579,0.269950874868908,1.55000000000035,76.5817688504311,-37.3801843532732,1.35000000000031,39.2015844971579,0.699274914891473,0.333333333333409,-2.09236541147717,-0.739964354740508,74.1999216801119,-36.0398188492425,1.66666666666705,38.1601028308694,0.842095058290182,76.5817688504311,-0.0272386053816238,-2.09236541147717,110.337778902759,4519,651.93999328622,-37.3801843532732,1.35000000000031,1.70000000000039,0.181372549019608,0.625000000000142,0.158730158730159,4536,4528,-71.7778588001049,-0.201906389611499,1.20000000000027,39.2015844971579,-114.276532856827,243.846735650616,NaN,NaN,4521.75,153.163537700827,-0.135627439179444,0.500000000000114,0.92500000000021,0.92500000000021,77.2608410400847,0.785164028585775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.124570862421402,0.10431768796064,-0.00925946978500249,0.00888566721896664,72.5666666666832,10.8666666666691,6.5,6.5,0.00270400664806368,0.0140710327699261,10.8666666666691,-1.10341638411053,0.739964354740508,-1.84338073885103,NaN,14.2072633219119,1,NaN,NaN,0,23.7322277756655,1,0,-41.2818877961215,10.8666666666691,10.3369635923949,-0.095891771625729,-43.7624950446387,0.401595585705664,27.3299518533383,NaN,6.12106481252135,54.607456341548,5.78389479926427,5.93729341721839,11.381575315999,5.89470021524909,14.5118209992467,6.67767676767435,1,1.36578860168589,8.24579306405034,79.4014499262246,77.015522843697,13.1602446836774,4539.5,-47.8203248855,7087.25,-54.5234427865224,-47.7291834983741,-74.5906173446431,1.33333333333333,NaN,NaN,4524,652.43999328622,39.2015844971579,2.43223302584255,0.118916574971007,-2313.2545981305,141.841121958135,0.68688696196011,0.699274914891473,0.655543205782995,-52.5765604313143,-71.3017304709089,-53.5783210247597,NaN,2.88925144038286,52.4399932862198,477.326662190628,52.6066599528865,0,NaN,-71.4445437415476,-71.1556568621743,18.7134385747381,19.6190114775129,17.5773358374145
852975046,H19.03.308.11.15.01.05,,852974739,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,50,0,1599.97998046875,600,79.3389649023999,78.8871158534513,25.6351000666206,-48.1281347167471,-47.043706298781,0.671892625000112,79.3389649023999,0.184156875622488,1.72500000000039,70.4765074834982,-39.2656772978454,1.42500000000032,31.2108301856528,0.719655136495921,0.174999999999613,-0.390767664515053,0.220043576051601,70.0857398189831,-38.6548660572787,1.59999999999994,31.4308737617044,0.797299494202071,70.4765074834982,-0.0055360964701697,-0.390767664515053,104.97406496902,4691.25,669.164993286224,-39.2656772978454,1.42500000000032,1.72500000000039,0.0762867647055981,0.650000000000148,0.160714285714001,4708.5,4700.25,-63.6063528499282,-0.0880056729984464,1.22500000000028,31.2108301856528,-109.024588348154,219.873403883647,NaN,NaN,4693.75,140.953014966964,-0.0471552042076191,0.500000000000114,0.850000000000193,0.850000000000193,69.6733717609748,0.790647213890487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.137917792808081,0.164634540376834,0.0514031329402866,0.0390764331048053,81.5000000000185,155.049999999986,6,6,0.0261405637400535,0.0275311561812305,155.049999999986,0.303161085956065,-0.220043576051601,0.69760621601022,NaN,12.3951797010742,1,NaN,NaN,0,25.0527475148672,1,0,-43.2452281156493,155.049999999986,8.86245741890171,-0.083513188965921,-44.6749782754697,-0.0546695833921476,28.865123526054,NaN,5.31847179822827,16.6439527118648,5.09108670040767,5.18244921917713,7.76131864440507,6.46218804191072,12.6256427164417,8.86042328040661,1,0.308996199434255,0.336435657339057,74.114924983474,69.9742347480274,9.70803707872107,4713.5,-48.1281347167471,4791.75,-48.9172024555417,-48.9172024555417,-78.2302207832089,1,NaN,NaN,4696.25,669.664993286224,31.2108301856528,3.8931448815231,0.147174575432881,149.380204193462,89.0525522607918,0.699180616194298,0.719655136495921,0.655930757951779,-56.0580574375456,-73.8571355036298,-55.0431305072495,NaN,16.3905675193485,69.6649932862237,580.293328857265,224.71499328621,0,NaN,-74.0942969536314,-73.7784893261349,17.5775363462028,18.8367413404526,18.7353588188855
880537338,H19.06.356.11.08.02.11,,880536788,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,31.2,0,1599.97998046875,600,80.4062710421273,75.2056394552786,23.4237905414442,-51.5562296097442,-45.5999918046138,2.25618273648018,80.4062710421273,0.210743801652893,1.55000000000035,69.80030133881,-40.950259906427,1.35000000000031,28.8500414323831,0.749166958365995,0.200000000000045,-2.53208653166836,-0.181896558633113,64.6121533660886,-37.9752719130038,1.50000000000034,26.6368814530849,0.888283135915736,69.80030133881,-0.0377111504356004,-2.53208653166836,103.830061583572,5151,715.139993286234,-40.950259906427,1.35000000000031,1.70000000000039,0.1875,0.650000000000148,0.333333333333333,5168,5159.5,-63.4493072195089,-0.174592582182695,1.25000000000028,28.8500414323831,-108.634188499671,249.162811544376,NaN,NaN,5153,156.386662652024,-0.23016892034848,0.450000000000102,0.850000000000193,0.850000000000193,69.4275671641982,0.831415438193894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.136339200639301,0.147870308527818,0.0310792709174848,0.0139667122921477,24.2000000000055,8.40000000000191,4.6,4.6,0.00363812924995481,0.0168879443096738,8.40000000000191,-2.6753555602594,0.181896558633113,-2.85725211889251,NaN,23.717119448048,1,NaN,NaN,0,20.8591826628618,1,0,-44.0447856200143,8.40000000000191,10.4994788526348,0.00895351453862692,-45.5999918046138,-1.23091270062738,29.5385912386816,NaN,4.41501103752659,23.8095238095184,4.59770114942424,4.30107526882112,8.26446280991548,4.90196078431261,8.59784858565563,4.30500000000129,1,0.380650148488201,-23.6988013405745,51.4438285433071,70.0903414412143,13.9720710878002,5171,-51.5562296097442,9689,-63.8124661757785,-50.8249407386738,-80.3837465321192,0.8,NaN,NaN,5155.5,715.589993286234,28.8500414323831,2.67971461734535,0.102666821204871,108.677005605067,125.820271808327,0.513743016760122,0.749166958365995,0.730020367886368,-60.680077826346,-75.0740776319677,-61.2501011290701,NaN,50.064934838852,115.589993286234,231.755997314415,34.6399932862157,0,NaN,-75.1998314161995,-75.1426298838817,14.580163605465,14.2195059989463,13.8925287548116
880966061,H19.03.313.11.05.01.02,,880966034,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,19,0,1599.97998046875,600,78.6766457061334,72.7246633362017,21.5220588447531,-48.1515598322941,-40.2687402772374,3.03960067207988,78.6766457061334,0.458030145530146,1.80000000000041,70.004905993484,-39.4798201196446,1.57500000000036,30.5250858738393,0.816670703204355,0.433333333333432,-5.00696570959287,-2.11480704594488,64.6305820955903,-36.6892341187526,2.00000000000045,27.9413479768377,1.0595815147251,70.004905993484,-0.0723575740993741,-5.00696570959287,100.198704550886,4938,693.839993286229,-39.4798201196446,1.57500000000036,1.90000000000043,0.198148148148148,0.775000000000176,0.267857142857143,4957,4948.5,-58.2732549596296,-0.25994102505178,1.3250000000003,30.5250858738393,-96.4462642722333,209.178088046252,NaN,NaN,4940.75,122.369165619433,-0.165681554793243,0.575000000000131,0.975000000000222,0.975000000000222,69.7905150509383,0.972497841939056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.299556259751889,0.525939049104811,-0.0242182725771769,0.0791662136830387,14.1000000000032,8.33333333333523,5.83333333333333,5.83333333333333,0.0571311743318963,0.067366416059448,8.33333333333523,-2.39610291645059,2.11480704594488,-6.7663649435932,NaN,16.8477121768827,1,NaN,NaN,0,31.2264787777519,1,0,-42.8744494561437,8.33333333333523,8.24152324904328,0.101965480041674,-48.1375030144158,-2.6348085625695,21.584582083508,NaN,4.91878036312462,73.611714189205,4.25372476417077,16.2245507019553,30.5353430353361,10.866116317362,13.6058707472656,13.6307017543942,1,2.11480704594488,1.05947151108632,70.7497081056823,69.5455641144527,13.1769152704788,4961.75,-48.1515598322941,7561.25,-53.5484366421132,-47.8229160314438,-75.4198031268177,1.16666666666667,NaN,NaN,4943.75,694.414993286229,30.5250858738393,2.49752837234644,0.0726586329948791,132.951834773115,101.772146099801,0.161258102570421,0.816670703204355,0.855700150190387,-58.8384382701198,-69.8408806055257,-57.8248001966038,NaN,8.73475075198763,94.4149932862293,381.77666219068,70.8733266195573,0,NaN,-70.234794405947,-69.690236594596,10.9471016003907,11.5791128535031,11.8654363979923
880976450,H19.03.313.11.05.01.04,,880976423,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,41.3333333333333,0,1599.97998046875,600,64.8202007912138,63.4951386420743,24.1083883983138,-46.2640612129821,-46.0874811971046,1.35467381107767,64.8202007912138,0.299565003963147,1.97500000000045,59.8716907138356,-41.3155511356038,1.57500000000036,18.5561395782318,0.74329623356409,0.249999999999062,-0.68077682587743,0.029611661938107,59.1909138879581,-40.6051626477883,1.82499999999942,18.5857512401699,0.831968685621566,59.8716907138356,-0.0124736935195832,-0.68077682587743,88.9285891895276,4871.75,687.214993286228,-41.3155511356038,1.57500000000036,1.72500000000039,0.0735294117641207,0.725000000000165,0.0758928571423242,4889,4881.25,-51.0384812667274,-0.0898290736266701,1.22500000000028,18.5561395782318,-92.9724229963111,183.289991093522,NaN,NaN,4874,119.743381427644,-0.0939036843882304,0.500000000000114,0.850000000000193,0.850000000000193,60.6237087025837,0.942211476185794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.170545301284938,0.132079514887682,0.038075766598287,0.00938379023219118,191.266666666544,237.224999999948,6.16666666666667,6.16666666666667,-0.00180371952430132,0.0130453526534426,237.224999999948,-1.53865091517145,-0.029611661938107,-2.01205233764445,NaN,16.8455319439656,1,NaN,NaN,0,17.5920418024955,1,0,-41.6232363468435,237.224999999948,4.94851007737824,-0.155299426535375,-44.7156096113762,-2.54902248927063,25.7423836911291,NaN,5.9834436057525,39.1780718756143,4.66328815611006,5.81495346917098,15.3921673024038,5.7650107750295,15.3997805849212,6.77680311890523,1,0.675076171833396,-5.96270602647172,64.4153711256503,60.8989228304027,9.69119455604112,4896.5,-46.2640612129821,5240,-48.4109337369162,-48.4109337369162,-76.6302022963113,1.16666666666667,NaN,NaN,4876.75,687.714993286228,18.5561395782318,8.87753103171394,0.23213290067466,-63.6139381762147,168.738813196346,0.718563010247398,0.74329623356409,0.765866667668348,-52.008856193703,-69.6315161088501,-54.5978803673901,NaN,-2.10892162629993,87.7149932862278,603.693328857244,324.939993286176,0,NaN,-69.7955350629085,-70.378077152122,14.9362311817252,14.1374566903905,15.7801967847319
889779159,H19.03.314.12.12.01.03,,889779135,4,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,45.3333333333333,0,1599.97998046875,600,92.7467672946672,87.4843211686873,27.5902958613057,-47.4609186822611,-46.5593700341825,-0.425022105129454,92.7467672946672,0.137711037809463,2.37500000000054,82.7390050405651,-37.4531564281589,1.72500000000039,45.2858486124061,0.852987099569591,0.650000000000148,-6.73420236541359,-3.5405934701333,74.600284298855,-34.1690704084228,2.25000000000051,40.4312138904322,1.27663316059167,82.7390050405651,-0.08268807705642,-6.73420236541359,120.337063155973,5113.5,711.389993286233,-37.4531564281589,1.72500000000039,2.02500000000046,0.368421052631579,0.775000000000176,0.473214285714286,5133.75,5124,-58.4408341393873,-0.344050831661637,1.55000000000035,45.2858486124061,-94.2360082300714,285.56733958553,NaN,NaN,5116.25,175.608592779193,-0.251368560744716,0.475000000000108,1.20000000000027,1.20000000000027,82.7781188441549,1.060883156648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.134325721843912,0.167019476544202,0.00329679791381283,0.023924830760294,61.9000000000141,9.45000000000215,4.83333333333333,4.83333333333333,0.0126057829270516,0.0271050971895833,9.45000000000215,-1.73400122822137,3.5405934701333,-5.27459469835467,NaN,14.3780381131107,1,NaN,NaN,0,29.6142133452136,1,0,-41.1953620332123,9.45000000000215,9.2654058694225,0.397517314132136,-46.5593700341825,-1.82794567632774,28.2647740480636,NaN,4.13227008731316,36.248561565009,4.09759149202308,3.86014063495806,9.14792745501199,4.17899668850747,9.40644811343985,6.36026785714687,1,3.5405934701333,9.77181393479278,85.0121195744037,82.6831900925091,9.81751545941109,5142,-47.4609186822611,10309,-61.229663869186,-46.6280851731256,-78.8250091760039,0.833333333333333,NaN,NaN,5118.25,711.864993286233,45.2858486124061,1.37155326084668,0.0638181965450687,-1547.45576460126,253.858051152255,0.569297414196319,0.852987099569591,1.04603286291706,-54.0673351147967,-74.6985152476376,-57.6760004104753,NaN,34.1930184143389,111.864993286233,383.959995524016,58.5399932862211,0,NaN,-75.2113219265156,-75.2403056396109,29.4852398358996,17.28404261766,17.5643052291357
